Ngày;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48
05/02/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8
05/03/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
05/04/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
05/05/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
05/06/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
05/07/2021;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4;988.4
05/08/2021;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0
05/09/2021;964.4;964.5;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.4
05/10/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
05/11/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
05/12/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
13/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
14/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
15/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
16/5/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
17/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
18/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
19/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
20/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
21/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
22/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
23/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
24/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
25/5/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
26/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.6;1061.6;1061.6;1061.6;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.5;1061.5;1061.5;1061.5
27/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
28/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
29/5/2021;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1
30/5/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
31/5/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.6;1061.6;1061.6;1061.6;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.6;1061.5;1061.5
06/01/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
06/02/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
06/03/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
06/04/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
06/05/2021;966.8;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7
06/06/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7
06/07/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
06/08/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
06/09/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
06/10/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
06/11/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
06/12/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
13/6/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
14/6/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
15/6/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7
16/6/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
17/6/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.7;1022.7;1022.7;1022.7;1022.6;1022.6;1022.6;1022.6;1022.6;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.6;1022.6;1022.6;1022.6;1022.6;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7;1022.7
18/6/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
19/6/2021;1064.1;1064.1;1064.1;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.1;1064.1;1064.1;1064.1;1064.0;1064.0;1064.0;1064.0;1064.0;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.0;1064.0;1064.0;1064.0;1064.0;1064.0;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1
20/6/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
21/6/2021;966.8;966.8;966.8;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7;966.7
22/6/2021;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.1;1002.1;1002.1;1002.1;1002.0;1002.0;1002.0;1002.0;1002.0;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.0;1002.0;1002.0;1002.0;1002.0;1002.1;1002.1;1002.1;1002.1;1002.1;1002.1;1002.0;1002.0;1002.0
23/6/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
24/6/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
25/6/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
26/6/2021;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1
27/6/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7
28/6/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7
29/6/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.7;966.8;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7;966.7
30/6/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
